Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2020,County,Santa Barbara,District Attorney,Legal Office Professional Senior,False,False,,67671,82287,,68784,0,0,1500,70284,18250,0,0,13902,32152,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Administrative Office Professional Senior,False,False,,67671,82287,,68379,349,0,1500,70228,19109,0,0,20399,39508,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker III,False,False,,53749,64216,,61224,9004,0,0,70228,14843,0,231,12833,27907,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Planning & Development,Grading Inspector II,False,False,,68773,82568,,70177,0,0,0,70177,6008,0,0,10939,16947,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Computer Systems Specialist I,False,False,,70784,84985,,69763,0,0,399,70162,6196,0,0,10333,16529,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker III,False,False,,53749,64216,,58834,9818,0,1500,70152,14988,0,228,13033,28249,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriff's Service Technician,False,False,,57780,68921,,62907,5485,0,1760,70152,5399,0,0,10256,15655,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Child Support Services,Child Support Officer Senior,False,False,,60266,72145,,70134,0,0,0,70134,16450,0,0,10998,27448,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Administrative Office Professional Senior,False,False,,67671,82287,,68294,0,0,1760,70054,18931,0,0,21928,40859,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Treasurer-Tax Collector-Public,Public Administrator/Conservator II,False,False,,62955,75431,,70019,0,0,0,70019,17969,0,0,12746,30715,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Legal Office Professional Senior,False,False,,67671,82287,,69969,0,0,0,69969,10933,0,0,10333,21266,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker II,False,False,,49242,58720,,55757,12693,0,1500,69950,4942,0,208,11869,17019,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Planning & Development,Planner I,False,False,,69391,83281,,68640,79,0,1210,69929,5850,0,0,10212,16062,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Administrative Office Professional Senior,False,False,,67671,82287,,68038,0,0,1886,69924,16575,0,0,11869,28444,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker III,False,False,,53749,64216,,61145,7266,0,1500,69911,14988,0,228,12282,27498,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Supervisor,False,False,,60048,71899,,68374,0,0,1500,69874,16740,0,255,12519,29514,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Supervisor,False,False,,60048,71899,,67868,505,0,1500,69873,16740,0,255,12831,29826,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Juvenile Institutions Officer,False,False,,65684,83762,,63637,2641,0,3592,69870,10121,0,0,11748,21869,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Practitioner Intern,False,False,,66227,79423,,65909,2577,0,1372,69858,5777,0,0,11869,17646,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Supervisor,False,False,,60048,71899,,66285,2059,0,1500,69844,16740,0,255,14569,31564,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Social Services Worker Senior,False,False,,64272,77066,,69512,271,0,0,69783,16115,0,251,10212,26578,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,ECC Call Taker,False,False,,54631,65716,,62534,1606,0,5610,69750,5757,0,0,11869,17626,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Parks,Park Ranger II,False,False,,56757,67860,,66690,2761,0,260,69711,5594,0,121,10333,16048,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Housing Program Specialist II,False,False,,72736,87375,,68478,150,0,1069,69697,6536,0,0,18732,25268,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriff's Service Technician,False,False,,57780,68921,,67497,1905,0,260,69662,5681,0,0,10366,16047,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Financial Office Professional Senior,False,False,,67671,82287,,69661,0,0,0,69661,18762,0,0,21600,40362,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Staff Nurse Supervisor,False,False,,95360,114982,,53201,16441,0,0,69642,6947,0,0,6110,13057,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Administrative Office Professional Senior,False,False,,67671,82287,,69203,434,0,0,69637,16455,0,0,12194,28649,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Defender,Legal Office Professional Senior,False,False,,67671,82287,,69601,0,0,0,69601,14879,0,0,0,14879,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,County Executive Office,Administrative Office Professional Expert,False,False,,86459,105568,,69433,62,0,0,69495,19282,0,0,24066,43348,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Practitioner Intern,False,False,,66227,79423,,69485,0,0,0,69485,6254,0,0,15445,21699,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Board Of Supervisors,Administrative Assistant II,False,False,,77116,92660,,69479,0,0,0,69479,5817,0,0,10136,15953,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Firefighter Trainee,False,False,,70587,84460,,48863,14574,0,6028,69465,12098,0,0,18560,30658,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Administrative Office Professional Senior,False,False,,67671,82287,,66927,1037,0,1500,69464,16576,0,0,13369,29945,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Recovery Assistant,False,False,,46469,55299,,50858,11801,0,6805,69464,5127,0,0,13748,18875,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Administrative Office Professional II,False,False,,53296,64480,,61819,6098,0,1500,69417,15049,0,0,11869,26918,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Administrative Office Professional II,False,False,,53296,64480,,61988,5913,0,1500,69401,15049,0,0,11700,26749,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Animal Control Officer II,False,False,,55403,66204,,65026,2684,0,1690,69400,5431,0,0,0,5431,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Administrative Office Professional II,False,False,,53296,64480,,61819,7315,0,260,69394,14762,0,0,11869,26631,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Environmental Health Specialist Trainee,False,False,,65437,78493,,67292,2055,0,0,69347,5634,0,0,10212,15846,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Clerk-Recorder-Assessor,Extra Help,False,False,,43281,53616,,44317,25019,0,0,69336,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Victim Witness Program Assistant II,False,False,,57597,68888,,67824,0,0,1500,69324,14835,0,0,10212,25047,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Planning & Development,Building Permit Technician I,False,False,,56460,67538,,52044,17266,0,0,69310,15399,0,0,24528,39927,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Refuse Leader,False,False,,73000,87689,,65076,2887,0,1341,69304,20305,0,156,31421,51882,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Victim Witness Program Assistant II,False,False,,57597,68888,,66571,0,0,2724,69295,16339,0,0,11133,27472,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Legal Office Professional Senior,False,False,,67671,82287,,68976,319,0,0,69295,16111,0,0,10585,26696,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Supervisor,False,False,,60048,71899,,67772,0,0,1500,69272,16740,0,255,7933,24928,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Administrative Office Professional Senior,False,False,,67671,82287,,67997,130,0,1141,69268,5784,0,0,10136,15920,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Extra Help,False,False,,0,0,,27787,41478,0,0,69265,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Child Support Services,Child Support Officer Senior,False,False,,60266,72145,,69230,0,0,0,69230,16450,0,0,11869,28319,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Administrative Office Professional II,False,False,,53296,64480,,61874,7322,0,0,69196,13586,0,0,11748,25334,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Agricultural Commissioner/W&M,Agricultural Biologist II,False,False,,63808,76480,,68490,2,0,693,69185,5991,0,0,10011,16002,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker II,False,False,,49242,58720,,56100,11562,0,1500,69162,4966,0,209,11869,17044,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Deputy Probation Officer Supervisor,False,False,,88140,113117,,54867,0,14035,235,69137,14771,0,0,0,14771,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Parks,Maintenance Plumber,False,False,,62190,74504,,69130,0,0,0,69130,16987,0,132,14448,31567,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Board Of Supervisors,Administrative Assistant II,False,False,,77116,92660,,69126,0,0,0,69126,6071,0,0,12333,18404,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Wastewater Plant Operator III,False,False,,75708,90996,,65915,831,0,2365,69111,21289,0,162,33879,55330,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Administrative Office Professional II,False,False,,53296,64480,,63202,4666,0,1243,69111,13851,0,0,10333,24184,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker III,False,False,,53749,64216,,62470,5129,0,1500,69099,14988,0,228,10838,26054,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Maintenance Leader,False,False,,71067,85330,,68283,38,0,736,69057,6194,0,134,15220,21548,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Treasurer-Tax Collector-Public,Public Administrator/Conservator II,False,False,,62955,75431,,69049,0,0,0,69049,17199,0,0,15445,32644,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Heavy Equip Operator,False,False,,63461,76051,,66046,1421,0,1547,69014,17699,0,135,19060,36894,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Clerk-Recorder-Assessor,Administrative Office Professional Senior,False,False,,67671,82287,,67021,1450,0,518,68989,5665,0,0,10333,15998,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Practitioner Intern,False,False,,66227,79423,,68830,102,0,0,68932,5892,0,0,11748,17640,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Practitioner II,False,False,,75529,90777,,68905,0,0,0,68905,6005,0,0,13169,19174,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Department Business Specialist I,False,False,,70716,84910,,68863,0,0,0,68863,5986,0,0,12469,18455,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Department Business Specialist II,False,False,,81095,97567,,68721,119,0,0,68840,5939,0,0,10708,16647,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Administrative Office Professional Senior,False,False,,67671,82287,,67994,661,0,137,68792,15811,0,0,10333,26144,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,General Services,Accountant III,False,False,,81245,97752,,50744,0,18013,0,68757,6380,0,0,4749,11129,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Park Ranger II,False,False,,56757,67860,,63796,974,0,3981,68751,5577,0,115,10333,16025,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Team/Project Leader-Battalion Chief Shift,False,False,,84384,123706,,38492,11137,0,19087,68716,52203,0,330,22183,74716,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Extra Help,False,False,,59336,72434,,58371,9569,0,776,68716,0,0,0,10333,10333,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Practitioner II,False,False,,75529,90777,,68703,0,0,0,68703,20698,0,0,30903,51601,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Occupational /Physical Therapist II,False,False,,88841,107024,,68701,0,0,0,68701,18302,0,0,13033,31335,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Treasurer-Tax Collector-Public,Financial Office Professional Senior,False,False,,67671,82287,,67064,81,0,1500,68645,15914,0,0,10333,26247,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Case Worker,False,False,,60424,72336,,68589,0,0,0,68589,5751,0,0,10256,16007,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Administrative Office Professional II,False,False,,53296,64480,,63146,3896,0,1500,68542,5441,0,0,10412,15853,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Maintenance Worker II,False,False,,53177,63488,,60146,5347,0,3032,68525,5295,0,109,10256,15660,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Extra Help,False,False,,45500,55540,,34486,33458,0,576,68520,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Parks,Park Ranger II,False,False,,56757,67860,,66969,1276,0,260,68505,5594,0,121,0,5715,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Parks,Park Ranger II,False,False,,56757,67860,,67441,783,0,230,68454,15702,0,122,10333,26157,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Social Services Worker,False,False,,56214,67232,,57237,2386,0,8808,68431,4962,0,208,10712,15882,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Civil Engineering Associate I,False,False,,72297,86871,,67412,1012,0,0,68424,5639,0,0,8447,14086,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Social Services Worker Senior,False,False,,64272,77066,,60606,5206,0,2608,68420,6143,0,259,19232,25634,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Human Resources,Administrative Professional,False,False,,72307,86786,,66864,1526,0,0,68390,6657,0,0,22807,29464,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Psychiatric Nurse II,False,False,,86917,104684,,68260,0,102,0,68362,15724,0,0,5129,20853,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Deputy Probation Officer Senior,False,False,,79747,102145,,59863,3981,0,4516,68360,33865,0,0,29921,63786,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Department Business Specialist II,False,False,,81095,97567,,66178,0,2149,0,68327,14479,0,0,10308,24787,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Career Employee Specialist Supervisor,False,False,,62901,75398,,66806,0,0,1500,68306,16207,0,268,17989,34464,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Social Services Worker,False,False,,56214,67232,,62213,4260,0,1806,68279,5433,0,229,11366,17028,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Agricultural Commissioner/W&M,Agricultural Biologist II,False,False,,63808,76480,,67732,482,0,0,68214,5666,0,0,10136,15802,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Social Services Worker,False,False,,56214,67232,,64766,1941,0,1500,68207,15676,0,239,11637,27552,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Department Business Specialist I,False,False,,70716,84910,,67426,743,0,0,68169,17662,0,0,18732,36394,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Practitioner Intern,False,False,,66227,79423,,62268,76,0,5775,68119,5470,0,0,11748,17218,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,General Services,Building Maintenance Worker,False,False,,54881,65574,,64521,335,0,3236,68092,15699,0,117,10246,26062,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Parks,Park Ranger III,False,False,,64929,77846,,66326,0,0,1760,68086,14599,0,120,10246,24965,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Maintenance Leader,False,False,,71067,85330,,67932,120,0,0,68052,19456,0,152,26823,46431,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Heavy Equip Operator,False,False,,63461,76051,,68028,10,0,0,68038,5696,0,123,10212,16031,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Child Support Services,Financial Office Professional Senior,False,False,,67671,82287,,66518,0,0,1500,68018,19109,0,0,24528,43637,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Practitioner Intern,False,False,,66227,79423,,63779,530,0,3707,68016,5652,0,0,10208,15860,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Administrative Office Professional II,False,False,,53296,64480,,60134,7179,0,674,67987,5064,0,0,7832,12896,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriff's Service Technician,False,False,,57780,68921,,60304,4930,0,2736,67970,5270,0,0,10366,15636,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Program/Business Leader-General,False,False,,98846,144468,,67933,0,0,0,67933,7474,0,215,27482,35171,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Extra Help,False,False,,0,0,,28962,38962,0,0,67924,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,General Services,Building Maintenance Worker,False,False,,54881,65574,,64555,3262,0,97,67914,5413,0,117,10212,15742,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Social Services Worker,False,False,,56214,67232,,65013,1381,0,1500,67894,5667,0,239,10333,16239,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Defender,Deputy Public Defender II,False,False,,95062,114623,,67792,0,0,0,67792,5680,0,163,6808,12651,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Custody Deputy,False,False,,71171,85889,,60532,4904,0,2325,67761,28919,0,0,33879,62798,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Accountant III,False,False,,81245,97752,,67603,0,0,147,67750,5806,0,0,10037,15843,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Parks,Park Ranger II,False,False,,56757,67860,,66810,649,0,260,67719,15533,0,121,10164,25818,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Building Maintenance Supervisor,False,False,,68594,82314,,64188,1300,0,2215,67703,18008,0,136,21600,39744,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Visual Arts Coordinator,False,False,,60266,72145,,67588,0,0,114,67702,5655,0,0,8497,14152,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Department Business Specialist II,False,False,,81095,97567,,56709,10990,0,0,67699,18000,0,0,29624,47624,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Heavy Equip Operator,False,False,,63461,76051,,67219,464,0,0,67683,5638,0,121,10333,16092,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Defender,Deputy Public Defender II,False,False,,95062,114623,,67672,0,0,0,67672,5676,0,163,6883,12722,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Defender,Deputy Public Defender II,False,False,,95062,114623,,67672,0,0,0,67672,5676,0,163,6883,12722,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Parks,Park Ranger II,False,False,,56757,67860,,66510,898,0,260,67668,15533,0,121,10333,25987,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Parks,Park Ranger II,False,False,,56757,67860,,66810,597,0,260,67667,14354,0,121,10212,24687,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Case Worker,False,False,,60424,72336,,55239,2170,0,10228,67637,16053,0,0,13869,29922,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
